LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,default.payment
210000,0,0,0,0,0,0,5100.0,5201.0,5160.0,0
300000,-2,-2,-2,-2,-2,-2,2572.0,4599.0,3585.0,1
190000,0,0,0,2,0,0,4633.0,8858.0,12.0,0
200000,-1,-1,0,0,0,0,195316.0,7019.0,7493.0,0
150000,0,0,0,0,0,0,4000.0,77000.0,6000.0,0
50000,0,0,0,0,0,2,1600.0,1700.0,1400.0,0
10000,-2,-2,-2,-1,0,0,0.0,0.0,10500.0,0
70000,-2,-2,-2,-2,-2,-2,13737.0,7716.0,25740.0,0
470000,-2,-2,-2,-2,-2,-2,3301.0,5127.0,9304.0,0
250000,-2,-1,-1,-2,-2,-2,2549.0,1715.0,8042.0,0
70000,0,0,0,0,0,0,2507.0,3024.0,2122.0,0
80000,1,-1,-1,-1,-2,-2,47.0,207.0,0.0,0
270000,-1,-1,0,0,0,0,199973.0,8000.0,7800.0,0
230000,2,-1,-1,-2,-2,-1,12381.0,0.0,0.0,0
80000,2,0,0,0,0,0,1691.0,1106.0,1060.0,1
290000,-1,-1,3,2,-1,-1,264.0,0.0,0.0,0
230000,0,-1,0,0,0,0,36348.0,3010.0,20000.0,0
130000,0,0,0,0,0,0,5000.0,5000.0,5000.0,0
500000,0,0,0,0,0,-1,10558.0,7410.0,3068.0,0
580000,-1,0,0,0,0,0,11686.0,8348.0,6593.0,0
180000,0,0,0,0,0,0,2000.0,5000.0,2000.0,0
460000,0,0,2,0,0,0,5002.0,1.0,5002.0,0
70000,1,2,0,0,0,0,0.0,3047.0,2849.0,1
310000,0,0,0,0,0,0,8500.0,9100.0,5200.0,0
50000,1,2,0,0,2,0,0.0,3000.0,5000.0,1
200000,2,2,2,2,2,2,0.0,7421.0,0.0,1
300000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
110000,-1,-1,-1,-1,0,0,593.0,11801.0,11312.0,0
50000,1,-1,2,-1,-1,-1,1000.0,0.0,500.0,1
360000,-2,-2,-1,-1,0,0,392.0,827.0,137101.0,0
220000,0,0,0,0,-2,-2,3000.0,1000.0,0.0,0
190000,0,0,0,2,2,0,4000.0,9844.0,3283.0,0
20000,2,0,0,0,0,-2,1602.0,1710.0,1000.0,1
80000,-1,-1,-1,-1,-1,-1,171.0,1125.0,1613.0,0
50000,0,0,0,0,0,0,2300.0,2100.0,2000.0,0
50000,1,1,-1,2,2,0,125.0,52000.0,2000.0,0
360000,0,0,0,0,0,0,5059.0,1383.0,2000.0,0
90000,0,0,0,0,0,0,2000.0,2100.0,2500.0,0
200000,-2,-2,-2,-2,-2,-2,680.0,1100.0,1500.0,0
410000,-2,-2,-2,-2,-2,-2,9222.0,8036.0,8542.0,0
330000,0,0,0,-1,-1,0,9000.0,7558.0,5000.0,0
100000,0,0,0,0,-2,-2,5055.0,1049.0,0.0,0
200000,-1,-1,-1,-1,-1,-2,3853.0,4581.0,612.0,0
110000,0,0,0,-2,-1,0,1525.0,0.0,41.0,0
90000,1,2,2,0,0,0,1600.0,0.0,1563.0,1
320000,0,0,0,-1,0,0,2728.0,2240.0,160578.0,0
70000,-1,2,-1,2,-1,-1,0.0,832.0,0.0,0
220000,0,0,0,0,0,0,4000.0,3000.0,2271.0,0
180000,2,2,0,0,0,0,0.0,7820.0,7000.0,1
180000,0,0,0,0,0,0,2000.0,2000.0,2000.0,0
240000,0,0,0,0,0,0,8500.0,9358.0,5104.0,1
140000,0,0,0,0,0,0,2100.0,2200.0,2200.0,1
280000,2,2,2,2,2,2,6900.0,6600.0,4700.0,0
30000,1,2,2,2,2,2,1200.0,0.0,2200.0,1
20000,-1,-1,-1,2,0,0,0.0,184.0,0.0,0
80000,0,0,0,-2,-2,-2,5000.0,0.0,0.0,0
230000,0,0,0,0,0,0,10000.0,10000.0,8000.0,0
200000,0,0,0,0,0,0,6000.0,6000.0,5000.0,1
520000,0,0,0,0,0,0,15521.0,10423.0,7215.0,0
400000,0,0,0,0,0,0,8600.0,8000.0,9000.0,1
30000,-2,-2,-2,-2,-2,-2,836.0,836.0,390.0,0
370000,0,0,0,0,0,0,5000.0,3000.0,5000.0,0
150000,-2,-2,-2,-2,-2,-2,15338.0,0.0,0.0,0
80000,1,2,0,0,0,-1,0.0,1527.0,1500.0,1
430000,0,0,0,0,0,0,18000.0,18000.0,16570.0,0
20000,0,0,0,0,0,0,2000.0,1254.0,1000.0,1
50000,0,0,0,0,0,0,1700.0,2000.0,1700.0,0
60000,2,2,2,0,0,0,4549.0,0.0,2313.0,1
360000,-2,-2,-2,-2,-1,-1,2766.0,2766.0,2766.0,0
280000,-2,-2,-2,-2,-2,-2,0.0,0.0,82150.0,0
360000,0,0,0,-1,0,0,6028.0,6032.0,99578.0,0
420000,0,0,0,0,0,0,1407.0,1407.0,1332.0,0
320000,-2,-2,-2,-2,-2,-2,4984.0,4121.0,4012.0,0
90000,0,0,0,0,-2,-2,2500.0,3000.0,0.0,0
360000,-1,-1,-1,-1,0,-1,4317.0,12006.0,21810.0,1
70000,0,0,0,0,0,0,2347.0,3182.0,3144.0,0
50000,0,0,-1,-1,0,0,1007.0,1000.0,4226.0,0
200000,0,0,0,0,0,0,7000.0,7000.0,4000.0,0
250000,-2,-2,-2,-2,-2,-2,0.0,7066.0,145.0,0
150000,-1,-1,-1,-1,-1,-1,1815.0,4354.0,0.0,0
350000,-1,-1,-1,-1,-1,0,10524.0,10916.0,12745.0,0
30000,0,0,0,0,-1,0,2000.0,2000.0,2000.0,0
200000,2,4,4,4,4,4,7310.0,7459.0,7468.0,0
200000,0,0,0,-2,-2,-2,5005.0,0.0,0.0,0
150000,0,0,-1,-1,0,0,12186.0,6263.0,6824.0,0
190000,0,0,0,0,0,0,4555.0,5058.0,6489.0,0
340000,0,0,-1,-1,0,0,2000.0,3255.0,57920.0,0
360000,1,-1,-1,-1,-1,-2,951.0,3760.0,752.0,0
280000,-1,-1,-1,-1,-1,-1,380.0,5118.0,380.0,0
30000,0,0,0,0,0,0,1500.0,2019.0,1400.0,0
300000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
220000,2,0,0,0,0,0,7506.0,23007.0,7991.0,0
80000,0,0,0,0,0,0,2385.0,5028.0,21595.0,0
30000,2,2,2,0,0,0,3400.0,0.0,2000.0,1
40000,0,0,2,0,0,0,3000.0,0.0,2000.0,0
200000,0,0,2,2,2,2,12000.0,0.0,10000.0,0
200000,0,0,0,0,0,2,13550.0,13590.0,12356.0,0
110000,-1,-1,0,0,0,0,71022.0,5000.0,5000.0,0
100000,2,2,2,2,2,2,3500.0,4000.0,4005.0,1
20000,2,-1,0,0,0,0,18864.0,1329.0,1000.0,1
120000,0,0,0,0,0,0,4500.0,4400.0,4040.0,0
280000,0,0,0,0,0,0,2625.0,2497.0,2914.0,0
280000,0,0,0,0,0,0,1282.0,233836.0,6935.0,0
300000,1,-1,-1,2,2,-2,159.0,803.0,8.0,0
420000,-2,-2,-2,-2,-2,-2,3010.0,3035.0,3029.0,0
80000,-1,-1,-1,-1,-1,-1,8739.0,10926.0,3362.0,0
360000,-1,-1,-1,-1,-1,0,390.0,390.0,750.0,1
260000,0,0,0,0,0,0,1485.0,1300.0,1229.0,0
260000,-1,0,0,0,0,0,5000.0,5000.0,5000.0,0
110000,0,0,0,0,0,0,2941.0,3026.0,3076.0,0
400000,0,0,0,0,0,0,100000.0,10007.0,3601.0,0
20000,1,3,2,2,0,0,0.0,2000.0,0.0,1
170000,0,0,0,0,0,2,4800.0,6500.0,5500.0,0
70000,0,0,2,2,2,2,3577.0,1700.0,1300.0,0
210000,-1,-1,-1,-1,-2,-2,1665.0,610.0,0.0,0
10000,0,0,2,0,0,2,1500.0,0.0,1100.0,1
780000,0,0,0,0,0,0,10000.0,15004.0,10000.0,0
420000,0,0,0,0,0,0,15048.0,16078.0,12638.0,0
280000,0,0,0,0,0,0,15000.0,10472.0,11334.0,0
50000,-1,-1,-1,2,-1,-1,170.0,1000.0,0.0,0
50000,1,2,2,2,2,2,3000.0,0.0,5000.0,1
60000,0,0,0,0,0,0,1799.0,3000.0,1420.0,0
20000,0,0,0,0,0,0,1291.0,1324.0,1302.0,0
170000,2,2,2,2,2,2,6000.0,8000.0,0.0,1
330000,-2,-2,-2,-2,-2,-2,8387.0,8996.0,2745.0,0
30000,1,2,2,0,0,2,2500.0,0.0,2000.0,1
350000,2,-1,-1,-1,-1,-1,671.0,671.0,671.0,1
290000,0,0,0,0,0,0,4126.0,4304.0,4000.0,0
50000,2,2,0,0,0,0,0.0,2500.0,1300.0,1
20000,1,-1,-1,-1,-1,-2,780.0,0.0,780.0,0
30000,0,0,-1,-1,-1,-1,1500.0,5937.0,5888.0,1
50000,0,0,0,0,0,-1,1799.0,2060.0,1014.0,0
70000,0,0,0,0,0,0,5024.0,5043.0,5000.0,0
310000,1,2,0,0,0,0,40.0,3959.0,2807.0,0
220000,0,0,-1,0,0,2,1000.0,10417.0,1061.0,0
360000,-1,-1,-1,-1,-1,-1,3821.0,1937.0,944.0,0
140000,-1,-1,0,-1,-1,-1,24633.0,10066.0,4457.0,0
200000,2,2,2,2,0,0,5000.0,4500.0,0.0,1
20000,0,0,0,0,2,2,1600.0,1600.0,2100.0,1
290000,0,0,0,0,0,0,6507.0,6400.0,4490.0,0
300000,0,0,0,0,0,0,115718.0,7905.0,6509.0,0
200000,3,2,2,2,2,2,0.0,0.0,0.0,1
150000,0,0,0,0,0,0,22365.0,10000.0,3993.0,0
240000,0,0,0,0,0,0,8576.0,8200.0,9009.0,0
450000,0,0,0,0,0,0,5771.0,90000.0,10517.0,0
20000,0,0,0,0,0,0,1700.0,1488.0,1172.0,0
50000,4,3,2,0,0,0,0.0,0.0,2000.0,1
190000,0,0,0,0,0,-2,5000.0,5361.0,1000.0,1
390000,0,0,0,0,0,0,9506.0,8000.0,7500.0,0
90000,-1,0,0,0,0,0,9400.0,27000.0,3000.0,0
120000,0,0,0,2,2,2,4375.0,8485.0,524.0,0
210000,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,0
500000,0,0,0,0,0,0,14000.0,12800.0,4300.0,0
320000,-1,-1,-1,-1,-1,0,10908.0,34151.0,86466.0,0
210000,-1,-1,-1,0,0,0,6536.0,72037.0,5015.0,0
90000,2,0,0,0,0,0,3000.0,4500.0,3500.0,1
100000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
360000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
40000,0,0,0,0,2,0,1355.0,1384.0,2570.0,0
80000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
300000,1,-1,-1,-1,-1,0,1813.0,3555.0,4024.0,0
130000,-1,-1,-1,-1,-1,-1,1705.0,817.0,1261.0,0
480000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
320000,0,0,-1,-1,0,0,0.0,189018.0,132846.0,0
330000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
70000,0,0,0,0,0,0,2057.0,2322.0,1631.0,0
240000,0,0,0,0,0,0,9200.0,12000.0,5700.0,1
210000,0,0,0,0,0,0,10059.0,10120.0,8256.0,0
50000,-1,-1,-1,2,0,-1,390.0,780.0,390.0,0
50000,-1,-1,-1,-1,-1,-1,21012.0,16653.0,9354.0,0
30000,0,0,0,0,0,0,5000.0,5200.0,3078.0,0
310000,-1,-1,-1,-1,-1,-1,1058.0,142.0,1312.0,0
230000,2,2,2,0,0,0,5000.0,0.0,3700.0,0
170000,0,0,0,0,0,0,2486.0,2430.0,2224.0,0
180000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
330000,-2,-2,-2,-2,-2,-2,65.0,3775.0,1590.0,0
170000,0,0,0,0,0,0,2005.0,2000.0,1514.0,0
160000,2,2,2,2,2,2,5000.0,6000.0,4000.0,0
50000,0,0,3,2,2,2,4800.0,0.0,0.0,1
60000,0,0,0,0,0,-1,3000.0,3000.0,3000.0,0
500000,-1,-1,-1,-1,-1,-1,28023.0,35477.0,42360.0,0
230000,1,-1,-1,0,-1,-1,5000.0,22068.0,2014.0,0
180000,1,-2,-1,-1,-2,-1,0.0,517.0,0.0,0
320000,-1,-1,-1,-1,-1,-1,8240.0,8240.0,8240.0,0
490000,0,0,-1,-1,0,0,16405.0,2324.0,25053.0,0
210000,0,0,0,0,0,0,7500.0,10000.0,9085.0,0
50000,0,0,0,0,0,0,1320.0,2000.0,1284.0,1
160000,0,0,0,0,-2,-2,1344.0,1000.0,0.0,0
80000,0,0,0,0,0,-1,4351.0,3520.0,1000.0,1
220000,-1,-1,-1,-1,-1,-1,580.0,1386.0,0.0,0
20000,-1,2,0,0,0,0,0.0,1215.0,1200.0,1
200000,2,-1,-1,-1,-1,0,416.0,416.0,0.0,0
300000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
20000,3,2,2,3,3,3,0.0,0.0,0.0,1
180000,1,-1,-1,-2,-2,-2,144.0,0.0,0.0,0
200000,-2,-2,-2,-2,-1,-1,7149.0,2059.0,3978.0,0
140000,2,2,2,2,2,2,2700.0,2600.0,2100.0,1
150000,-1,-1,-1,-1,-1,0,4914.0,99.0,45.0,0
160000,0,0,0,0,0,0,10000.0,5002.0,5000.0,0
160000,0,0,0,0,-1,0,7000.0,5400.0,4082.0,0
200000,-2,-2,-2,-2,-2,-2,1242.0,4034.0,945.0,0
20000,1,2,2,-1,0,0,0.0,0.0,21200.0,1
260000,1,-2,-2,-2,-1,-1,0.0,0.0,1944.0,0
260000,-1,-1,-1,-1,-1,-1,1198.0,1198.0,1198.0,1
620000,0,0,0,0,0,0,3500.0,2500.0,2500.0,0
50000,0,0,0,0,0,0,2000.0,2200.0,1400.0,1
20000,-1,-1,-1,-1,-1,-1,390.0,390.0,0.0,0
190000,0,0,0,2,0,0,2000.0,2000.0,1000.0,0
30000,1,2,0,0,0,2,0.0,1410.0,1423.0,1
160000,-1,-1,-1,-1,0,-1,1651.0,3107.0,4187.0,0
360000,-1,-1,-2,-1,-1,-1,0.0,0.0,2455.0,0
20000,0,0,0,-1,-1,-1,1500.0,1768.0,1261.0,0
150000,0,0,0,0,0,0,5000.0,6000.0,3000.0,0
400000,-1,-1,-1,-1,-1,-1,7046.0,2026.0,8686.0,0
80000,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0
260000,-2,-2,-2,-2,-2,-2,0.0,0.0,8157.0,0
500000,-1,-1,-1,-1,0,-1,829.0,2133.0,34313.0,0
240000,0,0,0,0,0,0,10000.0,11000.0,9248.0,0
50000,2,0,0,0,0,0,2306.0,2155.0,1086.0,0
10000,2,0,0,0,0,0,2000.0,1300.0,1200.0,0
50000,1,-2,-1,-1,-2,-2,0.0,1708.0,0.0,0
150000,0,0,0,0,0,0,5507.0,4007.0,5001.0,0
150000,-2,-1,-1,-1,0,0,1003.0,1003.0,35206.0,0
130000,0,0,0,-1,-1,-1,1107.0,3025.0,707.0,0
120000,1,2,0,0,0,0,1000.0,2000.0,2000.0,0
50000,0,0,0,0,0,0,2000.0,2000.0,2000.0,1
160000,1,2,0,0,0,0,1699.0,2960.0,3007.0,0
70000,0,0,0,0,0,0,4000.0,2000.0,1500.0,1
380000,0,0,0,0,0,0,12000.0,10600.0,15000.0,0
280000,-2,-2,-2,-2,-2,-2,251.0,4250.0,1000.0,0
50000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,1
30000,0,0,0,2,0,0,1476.0,3500.0,0.0,1
260000,-2,-2,-2,-2,-2,-2,188.0,188.0,198.0,0
210000,0,0,0,0,0,0,5000.0,6507.0,5200.0,0
320000,-1,-1,-1,0,-1,-1,0.0,20012.0,15000.0,0
480000,0,0,0,-1,-1,-1,30000.0,30000.0,9398.0,0
80000,1,2,2,2,2,2,2000.0,2000.0,2000.0,0
100000,0,0,0,2,0,0,1703.0,3805.0,0.0,0
70000,0,0,0,0,0,0,6000.0,5000.0,10000.0,0
150000,0,0,0,-1,-1,-1,2433.0,1786.0,10000.0,0
140000,0,0,0,0,0,0,4756.0,4912.0,3781.0,1
360000,-1,-1,-1,-1,-1,0,30818.0,42887.0,31839.0,0
500000,-1,-1,-1,-1,-1,-1,8783.0,13357.0,16600.0,0
320000,2,0,0,2,0,0,12013.0,21041.0,1514.0,1
190000,-1,-1,2,2,-2,-2,3190.0,0.0,0.0,0
50000,0,0,0,0,-2,-2,1198.0,1000.0,0.0,1
50000,0,0,0,0,0,0,1769.0,2007.0,1822.0,1
290000,0,0,0,0,0,0,3900.0,4864.0,5000.0,0
110000,0,0,0,0,0,0,3000.0,3000.0,3000.0,0
210000,0,0,0,0,0,0,5000.0,4200.0,3100.0,0
20000,1,2,0,0,0,0,0.0,1700.0,1300.0,1
90000,0,0,0,0,0,0,4000.0,4000.0,3000.0,0
120000,-1,-1,2,2,-2,-2,843.0,0.0,66.0,0
20000,3,2,2,2,0,0,0.0,4500.0,0.0,1
270000,0,0,2,2,2,2,1697.0,2500.0,0.0,0
190000,0,0,0,0,0,0,2000.0,2000.0,2000.0,0
200000,-2,-2,-2,-2,-2,-2,270.0,880.0,0.0,0
340000,0,0,0,0,0,0,1500.0,2000.0,2000.0,0
310000,-1,-1,-1,-1,-1,-1,12910.0,990.0,0.0,0
180000,-1,0,0,0,0,0,2100.0,2150.0,2200.0,0
80000,0,0,0,0,0,0,4500.0,5009.0,5000.0,1
510000,1,-1,0,0,0,0,14370.0,3500.0,2500.0,1
200000,0,0,0,0,0,0,4001.0,3501.0,3501.0,0
100000,0,0,0,-1,-1,2,5000.0,5000.0,1127.0,0
150000,0,0,0,-1,-1,-1,4000.0,5064.0,821.0,1
400000,0,0,0,0,-1,0,6000.0,9353.0,10000.0,0
130000,1,2,2,2,2,2,0.0,3000.0,0.0,1
420000,-1,-1,-1,-1,-1,-1,17095.0,28824.0,13367.0,0
340000,-1,-1,-1,-1,-1,-1,2988.0,390.0,1489.0,0
200000,-1,-1,-1,-1,-1,-1,1186.0,4092.0,3000.0,0
420000,0,0,2,2,-2,-2,3200.0,0.0,0.0,0
50000,-1,-1,-1,0,0,0,24125.0,60003.0,5000.0,0
280000,0,0,0,0,0,0,5000.0,5006.0,4408.0,0
280000,2,0,0,-1,0,0,6996.0,0.0,189841.0,1
60000,0,0,0,0,0,0,2110.0,2131.0,2010.0,0
360000,-1,-1,-1,-1,-1,-1,897.0,1234.0,749.0,0
220000,1,2,0,0,0,0,0.0,6800.0,6640.0,1
20000,0,0,0,0,0,0,3000.0,1473.0,1200.0,0
160000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
20000,-1,-1,-2,-1,-1,-1,0.0,0.0,1390.0,0
180000,-2,-2,-2,-2,-2,-2,3198.0,264.0,7373.0,0
500000,0,0,0,0,0,0,5000.0,5000.0,8006.0,0
20000,0,0,0,0,0,2,1180.0,1505.0,1517.0,1
20000,-2,-2,-2,-2,-2,-2,2199.0,1530.0,750.0,0
250000,-1,0,0,0,0,0,4541.0,1820.0,1500.0,0
320000,0,0,0,0,0,0,1154.0,1176.0,1187.0,0
470000,-1,-1,-1,-1,0,0,11070.0,15202.0,27329.0,0
180000,0,0,0,0,0,0,1838.0,2000.0,2468.0,0
170000,1,-2,-1,2,2,-2,0.0,2000.0,0.0,0
20000,0,-1,2,0,0,2,5577.0,0.0,5000.0,0
280000,0,0,0,0,0,0,4300.0,5000.0,4300.0,0
290000,0,0,0,0,0,0,3000.0,2010.0,3000.0,0
60000,-1,2,2,-1,-1,-2,0.0,0.0,5500.0,1
130000,-1,-1,-1,-1,-1,0,670.0,1919.0,3671.0,0
100000,7,6,5,4,3,2,0.0,60.0,0.0,0
60000,1,2,0,0,2,0,5200.0,3000.0,8500.0,0
100000,-1,2,-1,-1,-1,-1,0.0,4107.0,7980.0,0
50000,1,2,2,2,2,2,2500.0,2200.0,0.0,0
550000,-2,-2,-2,-2,-2,-2,0.0,1091.0,2309.0,0
100000,1,2,2,0,0,0,2000.0,0.0,2000.0,1
280000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
30000,-1,2,2,2,2,2,1000.0,3000.0,1000.0,0
230000,-2,-2,-2,-2,-2,-2,22771.0,2652.0,12097.0,0
80000,-1,-1,0,-1,0,0,2310.0,1100.0,3612.0,0
80000,0,0,0,0,0,0,5000.0,4000.0,2500.0,0
50000,0,0,0,0,0,0,2000.0,5000.0,2500.0,0
50000,-1,0,0,0,-1,0,2000.0,1000.0,0.0,0
280000,-2,-2,-2,-2,-2,-2,1979.0,500.0,55176.0,0
290000,0,0,0,0,0,0,6000.0,4000.0,4250.0,0
50000,0,0,0,0,0,0,2100.0,2009.0,2013.0,0
140000,-2,-2,-1,-1,-2,-2,0.0,1076.0,0.0,0
80000,-1,-1,0,0,0,0,4495.0,1500.0,2500.0,0
280000,0,0,0,0,0,0,2000.0,3000.0,3000.0,0
20000,0,0,0,2,3,5,2500.0,2500.0,2500.0,0
470000,-1,-1,-1,-1,-2,-2,37978.0,29734.0,25630.0,0
350000,0,0,0,2,0,0,1800.0,6000.0,0.0,0
170000,0,0,0,0,0,0,2000.0,2000.0,3000.0,0
200000,-1,-1,-1,-1,-1,-1,1010.0,6855.0,1500.0,0
360000,1,-1,-1,-1,-2,-2,4359.0,328.0,3721.0,0
140000,0,0,0,0,0,0,10000.0,10000.0,5000.0,1
240000,0,0,0,0,0,0,8135.0,8685.0,10252.0,1
500000,0,0,0,0,0,0,9824.0,10910.0,7239.0,0
190000,2,2,2,2,0,0,14500.0,8000.0,0.0,1
200000,0,0,0,0,0,0,3000.0,5000.0,3000.0,0
210000,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,1
30000,-1,-1,-1,-2,-2,-2,9647.0,0.0,0.0,0
50000,0,0,0,0,0,0,2000.0,2200.0,1148.0,1
360000,-1,-1,-1,-1,-2,-2,4261.0,2500.0,0.0,0
280000,0,0,0,0,0,0,6150.0,6256.0,6275.0,0
360000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
50000,0,0,0,0,0,2,1997.0,2278.0,4000.0,0
270000,0,0,0,0,0,0,6000.0,6200.0,6254.0,0
20000,0,0,0,0,0,-2,3000.0,2000.0,1000.0,0
200000,0,0,0,0,0,0,1500.0,1500.0,1000.0,0
320000,0,0,0,0,0,0,9203.0,3317.0,3506.0,0
230000,0,0,0,0,0,0,3000.0,3000.0,3000.0,0
350000,0,0,0,0,0,0,6222.0,7174.0,4200.0,0
220000,-2,-2,-2,-2,-2,-2,2917.0,170.0,5789.0,1
50000,0,0,0,0,0,0,2000.0,2000.0,3000.0,0
20000,0,0,2,2,0,0,3132.0,1577.0,0.0,1
390000,-1,-1,-1,-1,-1,0,13000.0,20971.0,14487.0,0
120000,-1,-1,-1,-1,-1,-1,0.0,10780.0,0.0,0
490000,0,0,0,0,0,0,3000.0,5000.0,4000.0,0
190000,0,0,0,2,2,2,4000.0,5000.0,6000.0,0
150000,-1,-1,-1,-1,0,-1,291.0,291.0,432.0,0
150000,2,0,0,0,0,0,4742.0,4847.0,4997.0,0
270000,0,0,0,0,0,0,6900.0,7900.0,8800.0,1
150000,0,0,2,2,2,2,12300.0,0.0,11300.0,0
600000,0,0,0,0,0,0,50000.0,50000.0,15000.0,0
240000,0,0,0,0,0,0,8008.0,10038.0,10029.0,0
100000,0,0,0,0,0,0,6000.0,6000.0,4000.0,0
260000,-1,-1,-1,-1,-1,-1,0.0,832.0,0.0,1
80000,0,0,0,-2,-1,0,3000.0,0.0,0.0,0
20000,2,3,2,2,2,2,0.0,1200.0,0.0,1
260000,0,0,0,0,0,0,10030.0,10000.0,65500.0,0
370000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
70000,0,0,0,0,0,0,2864.0,2501.0,1417.0,0
270000,0,0,0,0,0,0,10089.0,7009.0,7506.0,0
250000,0,0,0,0,0,0,8000.0,6018.0,6887.0,0
70000,0,0,0,0,0,0,2000.0,2000.0,2000.0,0
160000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
300000,0,0,0,0,0,0,1510.0,1519.0,2000.0,0
280000,-1,-1,-1,0,0,0,1473.0,25489.0,1348.0,0
210000,-1,-1,-1,2,-1,0,330.0,660.0,0.0,0
200000,2,2,-1,-1,-1,-1,16412.0,1892.0,8484.0,0
50000,3,2,2,3,3,3,0.0,0.0,0.0,1
60000,0,0,0,0,0,0,1131.0,2000.0,1200.0,0
50000,0,0,0,0,0,0,2000.0,2005.0,1432.0,0
50000,1,2,0,0,0,-1,0.0,2052.0,1800.0,1
140000,0,0,0,0,0,0,3992.0,4100.0,4000.0,0
150000,-1,-1,-2,-2,-2,-1,0.0,0.0,0.0,0
230000,0,0,0,0,0,0,3000.0,2100.0,2300.0,0
310000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
500000,1,-1,-1,-1,-1,-1,1200.0,163.0,1142.0,0
170000,-2,-2,-2,-2,-2,-2,2000.0,19000.0,0.0,0
230000,1,-1,-1,-1,-1,-1,1482.0,2140.0,2560.0,1
50000,0,0,0,0,0,0,2000.0,2000.0,2000.0,0
170000,-1,2,2,-1,-1,-2,0.0,0.0,2038.0,0
340000,-1,0,0,0,0,0,12510.0,12101.0,10045.0,1
220000,0,0,0,0,0,0,8300.0,8500.0,8000.0,0
60000,0,0,0,0,0,0,1300.0,1600.0,1300.0,0
200000,-1,-1,-1,-1,-1,-1,0.0,973.0,0.0,0
350000,0,0,0,0,0,0,3000.0,3000.0,3000.0,0
60000,0,0,0,0,0,0,3700.0,3000.0,4000.0,0
100000,-2,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
70000,1,2,2,2,2,2,3000.0,3000.0,3000.0,1
360000,-1,-1,-1,-1,-1,0,2019.0,4979.0,0.0,0
100000,-1,-1,-1,-2,-2,-2,2100.0,0.0,0.0,1
290000,-2,-2,-2,-2,-2,-2,850.0,12.0,0.0,0
380000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
380000,0,0,0,0,0,0,3000.0,3000.0,3100.0,0
60000,0,0,0,0,0,0,2380.0,2262.0,3000.0,1
320000,-1,0,0,-1,-1,0,3231.0,0.0,2615.0,0
80000,2,2,2,2,2,0,4500.0,0.0,3427.0,1
280000,-1,0,0,0,0,0,5000.0,3000.0,10000.0,0
110000,2,2,2,2,0,0,2500.0,2494.0,2477.0,1
310000,2,0,0,0,0,0,5030.0,4000.0,3633.0,1
230000,0,0,0,0,0,0,15222.0,10016.0,10083.0,0
200000,1,-1,-1,-2,-1,-1,1500.0,0.0,0.0,1
70000,0,0,0,0,-1,-1,5000.0,4000.0,5000.0,0
210000,0,0,0,0,0,0,3018.0,2824.0,1757.0,0
290000,-1,-1,-1,-1,0,0,5807.0,9569.0,21336.0,0
460000,2,0,0,0,0,0,1273.0,1288.0,1123.0,0
360000,-1,-1,2,-1,-1,0,1139.0,0.0,2193.0,0
200000,-2,-2,-2,-2,-2,-2,740.0,4908.0,740.0,0
230000,0,0,0,0,0,0,1500.0,1600.0,1500.0,0
80000,-1,-1,-1,-1,-1,-1,13424.0,2267.0,1835.0,0
80000,0,0,0,0,0,0,3000.0,2929.0,3000.0,0
150000,0,0,0,0,0,0,5000.0,1715.0,1200.0,0
290000,0,0,0,0,0,0,3500.0,3000.0,3000.0,0
90000,0,0,0,0,0,0,4023.0,4017.0,4000.0,0
360000,-1,-1,-1,-1,0,-1,1088.0,3215.0,3104.0,1
190000,1,2,2,2,2,2,5500.0,5200.0,4500.0,1
20000,0,0,0,0,0,0,2000.0,2002.0,3098.0,0
150000,0,0,0,-1,-1,-2,5772.0,2424.0,3218.0,0
50000,0,0,0,0,0,0,1203.0,1300.0,1235.0,0
310000,-2,-2,-2,-2,-2,-2,993.0,1005.0,1000.0,0
